,day_of_week,month,is_holiday,staleness,rolling_7_decay,rolling_30_decay,rolling_100_decay,freq_x_7,freq_x_30,freq_x_100
3269,1,5,0,2,61184.30064502521,58770.12949201368,65799.10315345762,34962.457511442975,33303.07337880775,42769.417049747455
3270,2,5,0,3,54112.58233008865,58510.16053607576,64575.02653353824,30921.47561719351,33155.7576371096,41973.76724679986
3271,3,5,0,4,48357.16312945725,54251.22715003651,63184.5518134491,27632.66464540414,30742.362051687356,41069.95867874192
3272,4,5,0,5,47846.92236400391,55275.02756598706,61937.15514264889,27341.09849371652,31322.515620726,40259.15084272178
3273,5,6,0,6,42252.65661208655,56206.59545091851,66375.15783361308,24144.375206906596,31850.404088853822,43143.8525918485
3274,6,6,0,7,35424.80610749675,56811.557529901635,68561.69768472631,20242.746347140997,32193.215933610925,44565.10349507211
3275,0,6,0,8,37041.42329364344,48238.120316597924,64140.032984518046,21166.52759636768,27334.934846072156,41691.02143993673
3276,1,6,0,9,24221.12401302834,51575.36434201752,67290.80660887403,13840.642293159051,29226.039793809927,43739.02429576812
3277,2,6,0,10,31586.191258498387,49196.51333983721,62318.37905145539,18049.252147713363,27878.024225907753,40506.946383446004
3278,3,6,0,11,23697.167148429326,48626.426575022604,60401.09310747502,13541.238370531042,27554.975059179476,39260.71051985877
3279,4,6,0,12,22561.34400517297,48292.71147923658,55206.098837255005,12892.196574384554,27365.869838234063,35883.96424421576
3280,5,6,0,13,10727.312922477206,54891.7351006265,53003.18495321212,6129.893098558403,31105.316557021684,34452.07021958788
3281,6,6,0,0,80214.85714285714,69232.26666666666,67537.17,57296.32653061225,41539.35999999999,43899.1605
3282,0,6,0,1,72740.02012617832,67472.94311117941,67241.23092575998,51957.157232984515,40483.76586670765,43706.80010174399
3283,1,6,0,2,65485.39900054447,65504.62010222494,65943.54125723166,46775.28500038891,39302.77206133496,42863.301817200576
3284,2,6,0,3,60266.09924095472,66504.33886856605,64183.69235697544,43047.21374353908,39902.60332113963,41719.40003203404
3285,3,6,0,4,56617.32787071062,63747.93713713684,68197.93748885639,40440.948479079016,38248.7622822821,44328.659367756656
3286,4,6,0,5,45339.12423669781,62196.526479864835,67479.13654678014,32385.08874049844,37317.9158879189,43861.43875540709
3287,5,6,0,6,46681.58514013456,62153.35627017193,60983.101113834295,33343.9893858104,37292.01376210315,39639.01572399229
3288,6,6,0,7,36724.398070662966,58462.80539121641,63495.90345926471,26231.712907616406,35077.68323472985,41272.33724852206
3289,0,6,0,8,33851.00817849318,63733.49962969409,68525.52069375911,24179.29155606656,38240.09977781645,44541.588450943425
3290,1,6,0,9,26458.610007115683,56501.87545774894,58062.56239857446,18899.007147939774,33901.12527464936,37740.6655590734
3291,2,6,0,0,71233.57142857143,75223.03333333334,70702.6,50881.1224489796,52656.12333333334,47370.742000000006
3292,3,6,0,1,64857.443123088146,73247.49607292445,70253.59216983638,46326.745087920106,51273.24725104711,47069.906753790376
3293,4,6,0,2,57790.68076538527,72901.2693189359,70565.18312321467,41279.057689560905,51030.888523255126,47278.67269255383
3294,5,6,0,3,52254.85567425474,72132.78718839878,70234.24704999324,37324.89691018195,50492.95103187914,47056.94552349547
3295,6,6,0,4,47313.702857698525,70960.01529496165,67729.91952025314,33795.502041213236,49672.01070647315,45379.046078569605
3296,0,6,0,5,41887.145680858746,64380.99966279078,69243.21941194418,29919.389772041963,45066.69976395355,46392.95700600261
3297,1,6,0,6,38940.62578050335,65664.63376744917,69135.31861709658,27814.73270035954,45965.243637214415,46320.66347345471
3298,2,6,0,7,35963.41159586809,63966.890248025345,65146.888985182806,25688.15113990578,44776.82317361774,43648.41562007248
3299,3,6,0,8,30968.187024885858,61098.945770905244,67936.83542260336,22120.133589204186,42769.26203963367,45517.67973314425
3300,4,6,0,9,31651.347184582464,64831.729090162386,60738.95199326376,22608.10513184462,45382.21036311367,40695.097835486726
3301,5,6,0,10,24025.42467567692,63635.699292985955,63091.50373602966,17161.017625483517,44544.98950509017,42271.30750313988
3302,6,6,0,11,28484.675132152173,68213.26659648819,68356.20456795095,20346.196522965838,47749.28661754173,45798.65706052713
3303,0,7,0,12,24728.515201008628,65734.8442594792,63819.653872013136,17663.22514357759,46014.390981635435,42759.1680942488
3304,1,7,0,13,11385.906076678682,64153.97925274569,73300.46782681023,8132.790054770488,44907.78547692198,49111.313443962856
3305,2,7,0,14,23113.02528524382,51858.73259747285,61105.785402682035,16509.303775174158,36301.11281823099,40940.87621979696
3306,3,7,0,15,6411.904146551982,60003.851724587985,70300.84676698469,4579.931533251416,42002.696207211586,47101.56733387974
3307,4,7,0,16,21043.3778588481,60708.16415641968,68700.0682491265,15030.9841848915,42495.71490949378,46029.04572691476
3308,5,7,0,17,24166.0522418533,58163.501463345405,68014.58730909071,17261.465887038074,40714.45102434178,45569.77349709078
3309,6,7,0,18,15842.883071571545,57958.446827312255,63410.473760880064,11316.345051122533,40570.912779118575,42485.01741978965
3310,0,7,0,19,6752.359979224536,51621.07497333197,63276.43968016147,4823.114270874668,36134.752481332376,42395.214585708185
3311,1,7,0,20,21336.904256848902,49655.90440021931,60440.23547939964,15240.645897749217,34759.133080153515,40494.95777119776
3312,2,7,0,21,23403.45685183935,39188.39410339291,62768.59342588564,16716.754894170965,27431.875872375032,42054.95759534338
3313,3,7,0,22,-284.76822283464844,32252.312474246748,74108.71122393727,-203.4058734533203,22576.61873197272,49652.83652003797
3314,4,7,0,23,3057.4807364692597,49211.16337494768,64250.619087675244,2183.914811763757,34447.814362463374,43047.91478874242
3315,5,7,0,24,1355.610946412191,60522.63926305804,64126.86170805972,968.293533151565,42365.84748414062,42964.99734440001
3316,6,7,0,25,-11139.732192233845,49226.522731350306,71242.62797356167,-7956.951565881318,34458.56591194521,47732.560742286325
3317,0,7,0,26,17146.68336263149,36119.55668798313,68937.79681765956,12247.630973308209,25283.689681588192,46188.32386783191
3318,1,7,0,27,-13917.052369157032,53279.09662211183,45952.005484323934,-9940.751692255024,37295.36763547828,30787.84367449704
3319,2,7,0,28,14547.647608424537,58354.93805291332,69783.17264972345,10391.176863160385,40848.45663703932,46754.725675314716
3320,3,7,0,29,-15012.21750614114,43870.00362744012,62665.91450426628,-10723.012504386528,30709.002539208082,41986.16271785841
3321,4,7,0,30,10222.485264691786,30217.23104750714,64921.68466411923,7301.775189065562,21152.061733254995,43497.528724959884
3322,5,7,0,31,19935.44429670872,43078.01458908452,78647.4447444468,14239.603069077657,30154.610212359163,52693.78797877936
3323,6,7,0,32,24577.209587599216,24657.22517935617,40122.050143037886,17555.14970542801,17260.057625549318,26881.773595835384
3324,0,7,0,33,21968.922564609675,51792.74080430166,76722.62862340083,15692.087546149767,36254.91856301116,51404.16117767856
3325,1,7,0,34,6782.586181535673,40700.13027568348,60514.971534231794,4844.704415382624,28490.091192978434,40545.0309279353
3326,2,7,0,35,-15356.124547190115,52986.80582450423,69718.70558893011,-10968.660390850082,37090.764077152955,46711.53274458318
3327,3,7,0,36,-21831.58287423577,48915.623691323424,72450.38273432547,-15593.987767311264,34240.93658392639,48541.75643199807
3328,4,7,0,37,14339.460930474801,44649.25752006071,56351.41084802134,10242.472093196287,31254.480264042493,37755.4452681743
3329,5,7,0,38,23555.785768964444,57434.87486194984,35959.844608643994,16825.56126354603,40204.412403364884,24093.095887791478
3330,6,7,0,39,14800.194017416685,9335.03377331929,73520.9900320929,10571.567155297633,6534.5236413235025,49259.063321502246
3331,0,7,0,40,-15809.500667277418,26550.48955434786,73529.91010439015,-11292.500476626727,18585.3426880435,49265.0397699414
3332,1,7,0,41,29140.555793639076,54535.79856463188,65038.8388518617,20814.6827097422,38175.05899524231,43576.02203074734
3333,2,7,0,0,73143.28571428571,72217.03333333334,70851.48,52245.20408163265,52959.15777777778,48887.521199999996
3334,3,8,0,1,65467.19477127066,71138.69982040633,70337.49812009669,46762.28197947904,52168.37986829797,48532.87370286671
3335,4,8,0,2,59657.802026735124,68061.24556262973,70194.02165540095,42612.71573338223,49911.580079261796,48433.874942226656
3336,5,8,0,0,73156.71428571429,71384.86666666667,70535.32,52254.79591836735,49969.40666666666,47964.01760000001
3337,6,8,0,1,65584.03880855907,70455.6606288121,69524.28156225488,46845.74200611362,49318.96244016846,47276.51146233332
3338,0,8,0,2,61105.229704930425,68560.13417941831,70674.0065364511,43646.59264637888,47992.09392559282,48058.32444478675
3339,1,8,0,3,54688.60554526336,66341.47643897119,69587.64001121167,39063.28967518811,46439.03350727983,47319.59520762394
3340,2,8,0,0,82975.71428571429,74748.93333333333,71089.66,59268.36734693878,54815.88444444444,49051.865399999995
3341,3,8,0,1,75398.02312654383,73070.49761596088,70496.77197503051,53855.73080467417,53585.03158503797,48642.77266277105
3342,4,8,0,2,68113.42578658936,71626.06146032155,69882.16376569463,48652.44699042097,52525.7784042358,48218.69299832929
3343,5,8,0,3,59027.323028128376,68772.83140725708,67869.3905424702,42162.37359152027,50433.40969865519,46829.879474304435
3344,6,8,0,4,57145.02867487953,70858.58971093332,68330.7070266669,40817.877624913956,51962.96578801776,47148.18784840016
3345,0,8,0,5,47899.95064026559,70696.22925155962,71246.50033779639,34214.250457332564,51843.90145114372,49160.0852330795
3346,1,8,0,6,45583.45899972372,70252.2993128788,70393.3242794231,32559.613571231228,51518.35282944445,48571.39375280194
3347,2,8,0,7,41445.81453133932,69288.65794709184,71389.66271133108,29604.153236670943,50811.68249453401,49258.867270818446
3348,3,8,0,8,37569.46665693869,63298.80075611412,62584.832009056474,26835.333326384778,46419.120554483685,43183.53408624896
3349,4,8,0,9,28082.056455139864,61741.94887656668,71467.1775875574,20058.611753671332,45277.4291761489,49312.3525354146
3350,5,8,0,10,23535.80319624021,56548.79476810106,68786.7939183534,16811.287997314437,41469.11616327411,47462.88780366384
3351,6,8,0,11,27749.585591047824,53252.63969609324,70753.58365557824,19821.13256503416,39051.93577713504,48819.97272234898
3352,0,8,0,12,25029.65495093846,49980.442973782185,63318.54296535403,17878.324964956042,36652.324847440264,43689.79464609428
3353,1,8,0,13,16404.107778532292,67258.51231013722,56335.121346529624,11717.219841808781,49322.909027433954,38871.233729105435
3354,2,8,0,14,31090.694602652642,52462.30271433863,72674.42513700972,22207.639001894746,38472.35532384832,50145.3533445367
3355,3,8,0,15,6403.39638906507,55572.09196101746,71002.90141899642,4573.854563617908,40752.86743807947,48992.001979107525
3356,4,8,0,16,15727.965285610437,58921.26766828639,67131.84123607399,11234.26091829317,43208.92962341002,46320.97045289105
3357,5,8,0,17,22524.740500010386,55453.677311404244,68431.43836544134,16089.100357150277,40666.03002836311,47217.69247215452
3358,6,8,0,18,65.56314196025414,50022.44419388741,52165.27628990591,46.830815685895814,36683.1257421841,35994.04064003508
3359,0,8,0,19,9353.659023634104,40826.595064605965,51790.38951331375,6681.185016881503,29939.503047377704,35735.36876418648
3360,1,8,0,20,16076.069177606569,64360.850986666774,65251.6418622568,11482.906555433263,47197.9573902223,45023.63288495719
3361,2,8,0,21,-5924.40413432135,50234.90985575664,63444.52667659336,-4231.717238800965,36838.93389422153,43776.723406849414
3362,3,8,0,22,-5007.287075218639,51335.97221502935,46483.043229785486,-3576.6336251561706,37646.37962435486,32073.299828551983
3363,4,8,0,23,21079.042389234266,38054.65587546239,76884.69057243882,15056.458849453047,27906.74764200575,53050.43649498278
3364,5,8,0,24,11927.915228300264,62803.95385091909,45786.22595103422,8519.939448785903,46056.232824007326,31592.495906213608
3365,6,9,0,0,36711.0,25256.433333333334,58163.03,20977.714285714286,7576.93,34316.187699999995
3366,0,9,0,1,33385.75616243473,24883.499067250243,57216.78740327657,19077.5749499627,7465.049720175072,33757.904567933176
3367,1,9,0,0,50599.0,29132.033333333333,59325.71,36142.142857142855,10681.745555555555,36188.6831
3368,2,9,0,1,45702.744295175966,28616.433472307213,59242.66133685168,32644.81735369712,10492.692273179311,36138.023415479525
3369,3,9,0,2,41768.27598991523,28033.73633350825,57481.58776403065,29834.48284993945,10279.03665561969,35063.7685360587
3370,4,9,0,3,37679.864491814165,27310.34545169448,57100.71478981,26914.188922724403,10013.793332287976,34831.4360217841
3371,5,9,0,4,32976.56429999491,26858.48557608887,56008.765835364764,23554.688785710652,9848.111377899251,34165.347159572506
3372,6,9,0,5,28483.39203972087,27561.14785816445,55718.61693036298,20345.28002837205,10105.754214660297,33988.35632752142
3373,0,9,0,6,28811.48393117915,25332.70394672324,57590.52028036427,20579.63137941368,9288.65811379852,35130.217371022205
3374,1,9,0,7,27351.6684412001,24133.528469894027,59359.188529713094,19536.906029428643,8848.960438961143,36209.10500312498
3375,2,9,0,8,22518.019851922367,25064.225061271543,58844.85501276764,16084.299894230262,9190.215855799564,35895.36155778826
3376,3,9,0,9,21957.50862550244,26292.1266699085,57105.07148822958,15683.934732501742,9640.446445633115,34834.09360782004
3377,4,9,0,10,18481.836127474173,23553.08652983738,54215.51266514713,13201.311519624409,8636.131727607039,33071.46272573975
3378,5,9,0,11,14683.651715514712,20943.613695819316,53330.293026048304,10488.32265393908,7679.325021800416,32531.478745889464
3379,6,9,0,12,15193.466130422352,25197.79289148926,56130.53518441323,10852.475807444538,9239.190726879395,34239.62646249207
3380,0,9,0,13,16058.47176393777,22070.123481698505,53522.87183676887,11470.336974241265,8092.378609956118,32648.95182042901
3381,1,9,0,14,15511.977961127128,19318.150787196428,50275.05564177534,11079.984257947948,7083.321955305356,30667.783941482958
3382,2,9,0,15,12361.504965687463,20920.889189838446,58224.789590403176,8829.646404062474,7670.992702940763,35517.121650145935
3383,3,9,0,16,16172.130321761375,20371.257791433065,45547.10218102839,11551.521658400983,7469.4611901921235,27783.73233042732
3384,4,9,0,17,4909.29705732116,25016.614864775787,50474.571807706445,3506.6407552294,9172.758783751122,30789.48880270093
3385,5,9,0,18,5982.802721297931,22258.685184671835,53076.97601186126,4273.430515212808,8161.517901046339,32376.95536723537
3386,6,9,0,19,8749.55706156817,16004.558133274524,49093.32695804825,6249.683615405836,5868.337982200658,29946.929444409434
3387,0,9,0,20,4190.022958523471,21228.09325922137,56020.38781800312,2992.8735418024794,7783.6341950478345,34172.4365689819
3388,1,9,0,21,5902.750742676297,19770.87984744094,49296.54796310358,4216.250530483069,7249.322610728344,30070.894257493183
3389,2,9,0,22,5394.312696726058,17736.471982384006,57420.33435225734,3853.08049766147,6503.373060207468,35026.40395487698
3390,3,9,0,23,329.0386894541525,24023.861982131497,45632.87556772516,235.02763532439465,8808.749393448215,27836.05409631235
3391,4,9,0,24,4983.8719446151845,19797.776424900025,57027.87874375219,3559.908531867989,7259.184689130008,34787.006033688835
3392,5,9,0,25,-1765.9996655408913,19280.48767378197,49886.1272574258,-1261.428332529208,7069.512147053388,30430.537627029735
3393,6,9,0,26,5592.88861910907,18915.27392435469,43139.07933391649,3994.920442220764,6935.600438930052,26314.838393689057
3394,0,9,0,27,-5989.0790960346,15429.491429477419,44288.25697864531,-4277.913640024714,5657.480190808386,27015.836756973637
3395,1,10,0,0,84116.85714285714,76637.46666666666,60533.52,60083.4693877551,56200.80888888888,36925.447199999995
3396,2,10,0,1,76734.26988033636,75476.82052530917,60301.08967566995,54810.19277166883,55349.66838522672,36783.66470215867
3397,3,10,0,2,69864.67393595661,72816.07051039858,60117.6428221572,49903.3385256833,53398.45170762562,36671.76212151589
3398,4,10,0,3,63790.036721440476,70911.18539656176,60825.0485044834,45564.31194388605,52001.53595747862,37103.27958773487
3399,5,10,0,4,56442.570937138444,73102.62775357456,58284.52514158975,40316.12209795603,53608.59368595467,35553.560336369745
3400,6,10,0,0,67995.57142857143,70084.53333333334,58015.79,48568.265306122456,46723.02222222222,34229.3161
3401,0,10,0,1,61579.16962161683,68362.61008133147,57756.944763302796,43985.121158297734,45575.07338755431,34076.597410348644
